Name,Address,Category,Website,Phone,Social Medias,Facebook,Instagram,Twitter,Emails,Email Status
Frankie's Pizza By The Slice,58 Hunter St 2000 Sydney,Pizza restaurant,https://swillhouse.com/venues/,38 42 34 03,"{""facebook"":""https://facebook.com/swillmag"",""instagram"":""https://instagram.com/swillhouse.hospitality"",""yelp"":""https://www.yelp.com/biz/frankies-pizza-sydney""}",https://facebook.com/swillmag,https://instagram.com/swillhouse.hospitality,-- No Data --,pickles@lefoote.com,Risky
Frankie's Pizza By The Slice,58 Hunter St 2000 Sydney,Pizza restaurant,https://swillhouse.com/venues/,38 42 34 03,"{""facebook"":""https://facebook.com/swillmag"",""instagram"":""https://instagram.com/swillhouse.hospitality"",""yelp"":""https://www.yelp.com/biz/frankies-pizza-sydney""}",https://facebook.com/swillmag,https://instagram.com/swillhouse.hospitality,-- No Data --,reservations@lefoote.com,Risky
Frankie's Pizza By The Slice,58 Hunter St 2000 Sydney,Pizza restaurant,https://swillhouse.com/venues/,38 42 34 03,"{""facebook"":""https://facebook.com/swillmag"",""instagram"":""https://instagram.com/swillhouse.hospitality"",""yelp"":""https://www.yelp.com/biz/frankies-pizza-sydney""}",https://facebook.com/swillmag,https://instagram.com/swillhouse.hospitality,-- No Data --,events@lefoote.com,Risky
Pizza Hut,"82/94 Darlinghurst Road, Potts Point New South Wales 2011",Pizza restaurant,https://www.pizzahut.com.au/stores/pizza-hut-potts-point,13 11 66,-- No Data --,-- No Data --,-- No Data --,-- No Data --,tapiola@pizzahut.fi,Risky
Pizza Hut,"82/94 Darlinghurst Road, Potts Point New South Wales 2011",Pizza restaurant,https://www.pizzahut.com.au/stores/pizza-hut-potts-point,13 11 66,-- No Data --,-- No Data --,-- No Data --,-- No Data --,support@hssservices.com,Risky
Pizza Hut,"82/94 Darlinghurst Road, Potts Point New South Wales 2011",Pizza restaurant,https://www.pizzahut.com.au/stores/pizza-hut-potts-point,13 11 66,-- No Data --,-- No Data --,-- No Data --,-- No Data --,finn.coleman@austcommunitymedia.com.au,Risky
Crust Gourmet Pizza,"610 Crown Street, Surry Hills New South Wales 2010",Pizza restaurant,https://www.crust.com.au/stores/nsw/surry-hills/,(02) 9698 9668,"{""facebook"":""https://facebook.com/crustpizza"",""instagram"":""https://instagram.com/crust_pizza"",""youtube"":""https://www.youtube.com/feed/history?utm_source=pp"",""yelp"":""https://www.yelp.com/biz/crust-gourmet-pizza-bar-surry-hills-2"",""twitter"":""https://twitter.com/crust_pizza""}",https://facebook.com/crustpizza,https://instagram.com/crust_pizza,https://twitter.com/crust_pizza,franchiseenquiry@rfg.com.au,Risky
Crust Gourmet Pizza,"610 Crown Street, Surry Hills New South Wales 2010",Pizza restaurant,https://www.crust.com.au/stores/nsw/surry-hills/,(02) 9698 9668,"{""facebook"":""https://facebook.com/crustpizza"",""instagram"":""https://instagram.com/crust_pizza"",""youtube"":""https://www.youtube.com/feed/history?utm_source=pp"",""yelp"":""https://www.yelp.com/biz/crust-gourmet-pizza-bar-surry-hills-2"",""twitter"":""https://twitter.com/crust_pizza""}",https://facebook.com/crustpizza,https://instagram.com/crust_pizza,https://twitter.com/crust_pizza,rfga@rfg.com.au,Risky
Crust Gourmet Pizza,"610 Crown Street, Surry Hills New South Wales 2010",Pizza restaurant,https://www.crust.com.au/stores/nsw/surry-hills/,(02) 9698 9668,"{""facebook"":""https://facebook.com/crustpizza"",""instagram"":""https://instagram.com/crust_pizza"",""youtube"":""https://www.youtube.com/feed/history?utm_source=pp"",""yelp"":""https://www.yelp.com/biz/crust-gourmet-pizza-bar-surry-hills-2"",""twitter"":""https://twitter.com/crust_pizza""}",https://facebook.com/crustpizza,https://instagram.com/crust_pizza,https://twitter.com/crust_pizza,recruitment@rfg.com.au,Risky
Crust Gourmet Pizza,"610 Crown Street, Surry Hills New South Wales 2010",Pizza restaurant,https://www.crust.com.au/stores/nsw/surry-hills/,(02) 9698 9668,"{""facebook"":""https://facebook.com/crustpizza"",""instagram"":""https://instagram.com/crust_pizza"",""youtube"":""https://www.youtube.com/feed/history?utm_source=pp"",""yelp"":""https://www.yelp.com/biz/crust-gourmet-pizza-bar-surry-hills-2"",""twitter"":""https://twitter.com/crust_pizza""}",https://facebook.com/crustpizza,https://instagram.com/crust_pizza,https://twitter.com/crust_pizza,marketing@crust.com.au,Risky
Crust Gourmet Pizza,"610 Crown Street, Surry Hills New South Wales 2010",Pizza restaurant,https://www.crust.com.au/stores/nsw/surry-hills/,(02) 9698 9668,"{""facebook"":""https://facebook.com/crustpizza"",""instagram"":""https://instagram.com/crust_pizza"",""youtube"":""https://www.youtube.com/feed/history?utm_source=pp"",""yelp"":""https://www.yelp.com/biz/crust-gourmet-pizza-bar-surry-hills-2"",""twitter"":""https://twitter.com/crust_pizza""}",https://facebook.com/crustpizza,https://instagram.com/crust_pizza,https://twitter.com/crust_pizza,customerfeedback@crust.com.au,Risky
Crust Gourmet Pizza,"610 Crown Street, Surry Hills New South Wales 2010",Pizza restaurant,https://www.crust.com.au/stores/nsw/surry-hills/,(02) 9698 9668,"{""facebook"":""https://facebook.com/crustpizza"",""instagram"":""https://instagram.com/crust_pizza"",""youtube"":""https://www.youtube.com/feed/history?utm_source=pp"",""yelp"":""https://www.yelp.com/biz/crust-gourmet-pizza-bar-surry-hills-2"",""twitter"":""https://twitter.com/crust_pizza""}",https://facebook.com/crustpizza,https://instagram.com/crust_pizza,https://twitter.com/crust_pizza,CCT@rfg.com.au,Risky
Crust Gourmet Pizza,"610 Crown Street, Surry Hills New South Wales 2010",Pizza restaurant,https://www.crust.com.au/stores/nsw/surry-hills/,(02) 9698 9668,"{""facebook"":""https://facebook.com/crustpizza"",""instagram"":""https://instagram.com/crust_pizza"",""youtube"":""https://www.youtube.com/feed/history?utm_source=pp"",""yelp"":""https://www.yelp.com/biz/crust-gourmet-pizza-bar-surry-hills-2"",""twitter"":""https://twitter.com/crust_pizza""}",https://facebook.com/crustpizza,https://instagram.com/crust_pizza,https://twitter.com/crust_pizza,support@hssservices.com,Risky
Crust Gourmet Pizza,"610 Crown Street, Surry Hills New South Wales 2010",Pizza restaurant,https://www.crust.com.au/stores/nsw/surry-hills/,(02) 9698 9668,"{""facebook"":""https://facebook.com/crustpizza"",""instagram"":""https://instagram.com/crust_pizza"",""youtube"":""https://www.youtube.com/feed/history?utm_source=pp"",""yelp"":""https://www.yelp.com/biz/crust-gourmet-pizza-bar-surry-hills-2"",""twitter"":""https://twitter.com/crust_pizza""}",https://facebook.com/crustpizza,https://instagram.com/crust_pizza,https://twitter.com/crust_pizza,hello@lepibakerygroup.com.au,Risky
Crust Gourmet Pizza,"610 Crown Street, Surry Hills New South Wales 2010",Pizza restaurant,https://www.crust.com.au/stores/nsw/surry-hills/,(02) 9698 9668,"{""facebook"":""https://facebook.com/crustpizza"",""instagram"":""https://instagram.com/crust_pizza"",""youtube"":""https://www.youtube.com/feed/history?utm_source=pp"",""yelp"":""https://www.yelp.com/biz/crust-gourmet-pizza-bar-surry-hills-2"",""twitter"":""https://twitter.com/crust_pizza""}",https://facebook.com/crustpizza,https://instagram.com/crust_pizza,https://twitter.com/crust_pizza,bill.griffin@mq.edu.au,Risky
Domino's,"4 Lang Street, Sydney Cbd NSW 2000",Pizza restaurant,https://www.dominos.com.au/store/NSW-SYDNEY-CBD-98661?utm_source=bing&utm_medium=places-organic&utm_campaign=yext&utm_content=bingURL,(02) 8275 2120,"{""facebook"":""https://www.facebook.com/1021014448014853/"",""youtube"":""https://www.youtube.com/user/dominosaustralia"",""twitter"":""https://twitter.com/dominos_au"",""instagram"":""https://www.instagram.com/dominos_au""}",https://www.facebook.com/1021014448014853/,https://www.instagram.com/dominos_au,https://twitter.com/dominos_au,kylie.hearne@nswtouch.com.au,Risky
Domino's,"4 Lang Street, Sydney Cbd NSW 2000",Pizza restaurant,https://www.dominos.com.au/store/NSW-SYDNEY-CBD-98661?utm_source=bing&utm_medium=places-organic&utm_campaign=yext&utm_content=bingURL,(02) 8275 2120,"{""facebook"":""https://www.facebook.com/1021014448014853/"",""youtube"":""https://www.youtube.com/user/dominosaustralia"",""twitter"":""https://twitter.com/dominos_au"",""instagram"":""https://www.instagram.com/dominos_au""}",https://www.facebook.com/1021014448014853/,https://www.instagram.com/dominos_au,https://twitter.com/dominos_au,feedback@dominos.com.au,Risky
Domino's,"4 Lang Street, Sydney Cbd NSW 2000",Pizza restaurant,https://www.dominos.com.au/store/NSW-SYDNEY-CBD-98661?utm_source=bing&utm_medium=places-organic&utm_campaign=yext&utm_content=bingURL,(02) 8275 2120,"{""facebook"":""https://www.facebook.com/1021014448014853/"",""youtube"":""https://www.youtube.com/user/dominosaustralia"",""twitter"":""https://twitter.com/dominos_au"",""instagram"":""https://www.instagram.com/dominos_au""}",https://www.facebook.com/1021014448014853/,https://www.instagram.com/dominos_au,https://twitter.com/dominos_au,Training@dominos.com.au,Risky
Domino's,"4 Lang Street, Sydney Cbd NSW 2000",Pizza restaurant,https://www.dominos.com.au/store/NSW-SYDNEY-CBD-98661?utm_source=bing&utm_medium=places-organic&utm_campaign=yext&utm_content=bingURL,(02) 8275 2120,"{""facebook"":""https://www.facebook.com/1021014448014853/"",""youtube"":""https://www.youtube.com/user/dominosaustralia"",""twitter"":""https://twitter.com/dominos_au"",""instagram"":""https://www.instagram.com/dominos_au""}",https://www.facebook.com/1021014448014853/,https://www.instagram.com/dominos_au,https://twitter.com/dominos_au,privacy@dominos.com.au,Risky
Domino's,"4 Lang Street, Sydney Cbd NSW 2000",Pizza restaurant,https://www.dominos.com.au/store/NSW-SYDNEY-CBD-98661?utm_source=bing&utm_medium=places-organic&utm_campaign=yext&utm_content=bingURL,(02) 8275 2120,"{""facebook"":""https://www.facebook.com/1021014448014853/"",""youtube"":""https://www.youtube.com/user/dominosaustralia"",""twitter"":""https://twitter.com/dominos_au"",""instagram"":""https://www.instagram.com/dominos_au""}",https://www.facebook.com/1021014448014853/,https://www.instagram.com/dominos_au,https://twitter.com/dominos_au,privacy@dominos.co.nz,Risky
Domino's,"4 Lang Street, Sydney Cbd NSW 2000",Pizza restaurant,https://www.dominos.com.au/store/NSW-SYDNEY-CBD-98661?utm_source=bing&utm_medium=places-organic&utm_campaign=yext&utm_content=bingURL,(02) 8275 2120,"{""facebook"":""https://www.facebook.com/1021014448014853/"",""youtube"":""https://www.youtube.com/user/dominosaustralia"",""twitter"":""https://twitter.com/dominos_au"",""instagram"":""https://www.instagram.com/dominos_au""}",https://www.facebook.com/1021014448014853/,https://www.instagram.com/dominos_au,https://twitter.com/dominos_au,instagift@dominos.com.au,Risky
Domino's,"4 Lang Street, Sydney Cbd NSW 2000",Pizza restaurant,https://www.dominos.com.au/store/NSW-SYDNEY-CBD-98661?utm_source=bing&utm_medium=places-organic&utm_campaign=yext&utm_content=bingURL,(02) 8275 2120,"{""facebook"":""https://www.facebook.com/1021014448014853/"",""youtube"":""https://www.youtube.com/user/dominosaustralia"",""twitter"":""https://twitter.com/dominos_au"",""instagram"":""https://www.instagram.com/dominos_au""}",https://www.facebook.com/1021014448014853/,https://www.instagram.com/dominos_au,https://twitter.com/dominos_au,instagift@dominos.co.nz,Risky
Domino's,"4 Lang Street, Sydney Cbd NSW 2000",Pizza restaurant,https://www.dominos.com.au/store/NSW-SYDNEY-CBD-98661?utm_source=bing&utm_medium=places-organic&utm_campaign=yext&utm_content=bingURL,(02) 8275 2120,"{""facebook"":""https://www.facebook.com/1021014448014853/"",""youtube"":""https://www.youtube.com/user/dominosaustralia"",""twitter"":""https://twitter.com/dominos_au"",""instagram"":""https://www.instagram.com/dominos_au""}",https://www.facebook.com/1021014448014853/,https://www.instagram.com/dominos_au,https://twitter.com/dominos_au,info@mindsandmeals.org.au,Risky
Domino's,"4 Lang Street, Sydney Cbd NSW 2000",Pizza restaurant,https://www.dominos.com.au/store/NSW-SYDNEY-CBD-98661?utm_source=bing&utm_medium=places-organic&utm_campaign=yext&utm_content=bingURL,(02) 8275 2120,"{""facebook"":""https://www.facebook.com/1021014448014853/"",""youtube"":""https://www.youtube.com/user/dominosaustralia"",""twitter"":""https://twitter.com/dominos_au"",""instagram"":""https://www.instagram.com/dominos_au""}",https://www.facebook.com/1021014448014853/,https://www.instagram.com/dominos_au,https://twitter.com/dominos_au,info@mindsandmeals.org.nz,Risky
Domino's,"4 Lang Street, Sydney Cbd NSW 2000",Pizza restaurant,https://www.dominos.com.au/store/NSW-SYDNEY-CBD-98661?utm_source=bing&utm_medium=places-organic&utm_campaign=yext&utm_content=bingURL,(02) 8275 2120,"{""facebook"":""https://www.facebook.com/1021014448014853/"",""youtube"":""https://www.youtube.com/user/dominosaustralia"",""twitter"":""https://twitter.com/dominos_au"",""instagram"":""https://www.instagram.com/dominos_au""}",https://www.facebook.com/1021014448014853/,https://www.instagram.com/dominos_au,https://twitter.com/dominos_au,media@dominos.com.au,Risky
Saray Turkish Pizza and Kebabs,"18 ENMORE ROAD, Newtown New South Wales 2042",Pizza restaurant,https://saray.com.au/,(02) 9557 5310,"{""yelp"":""https://www.yelp.com/biz/saray-pizza-newtown-2"",""facebook"":""https://www.facebook.com/sarayturkishpide/""}",https://www.facebook.com/sarayturkishpide/,-- No Data --,-- No Data --,info@sportdimension.com,Risky
Crust Gourmet Pizza,"208 Harris Street, Pyrmont New South Wales 2009",Pizza restaurant,https://www.crust.com.au/stores/nsw/pyrmont/,(02) 9566 1933,"{""facebook"":""https://www.facebook.com/crustpizza/"",""instagram"":""https://www.instagram.com/crust_pizza/"",""youtube"":""https://www.youtube.com/feed/history?utm_source=pp""}",https://www.facebook.com/crustpizza/,https://www.instagram.com/crust_pizza/,-- No Data --,franchiseenquiry@rfg.com.au,Risky
Crust Gourmet Pizza,"208 Harris Street, Pyrmont New South Wales 2009",Pizza restaurant,https://www.crust.com.au/stores/nsw/pyrmont/,(02) 9566 1933,"{""facebook"":""https://www.facebook.com/crustpizza/"",""instagram"":""https://www.instagram.com/crust_pizza/"",""youtube"":""https://www.youtube.com/feed/history?utm_source=pp""}",https://www.facebook.com/crustpizza/,https://www.instagram.com/crust_pizza/,-- No Data --,rfga@rfg.com.au,Risky
Crust Gourmet Pizza,"208 Harris Street, Pyrmont New South Wales 2009",Pizza restaurant,https://www.crust.com.au/stores/nsw/pyrmont/,(02) 9566 1933,"{""facebook"":""https://www.facebook.com/crustpizza/"",""instagram"":""https://www.instagram.com/crust_pizza/"",""youtube"":""https://www.youtube.com/feed/history?utm_source=pp""}",https://www.facebook.com/crustpizza/,https://www.instagram.com/crust_pizza/,-- No Data --,recruitment@rfg.com.au,Risky
Crust Gourmet Pizza,"208 Harris Street, Pyrmont New South Wales 2009",Pizza restaurant,https://www.crust.com.au/stores/nsw/pyrmont/,(02) 9566 1933,"{""facebook"":""https://www.facebook.com/crustpizza/"",""instagram"":""https://www.instagram.com/crust_pizza/"",""youtube"":""https://www.youtube.com/feed/history?utm_source=pp""}",https://www.facebook.com/crustpizza/,https://www.instagram.com/crust_pizza/,-- No Data --,marketing@crust.com.au,Risky
Crust Gourmet Pizza,"208 Harris Street, Pyrmont New South Wales 2009",Pizza restaurant,https://www.crust.com.au/stores/nsw/pyrmont/,(02) 9566 1933,"{""facebook"":""https://www.facebook.com/crustpizza/"",""instagram"":""https://www.instagram.com/crust_pizza/"",""youtube"":""https://www.youtube.com/feed/history?utm_source=pp""}",https://www.facebook.com/crustpizza/,https://www.instagram.com/crust_pizza/,-- No Data --,customerfeedback@crust.com.au,Risky
Crust Gourmet Pizza,"208 Harris Street, Pyrmont New South Wales 2009",Pizza restaurant,https://www.crust.com.au/stores/nsw/pyrmont/,(02) 9566 1933,"{""facebook"":""https://www.facebook.com/crustpizza/"",""instagram"":""https://www.instagram.com/crust_pizza/"",""youtube"":""https://www.youtube.com/feed/history?utm_source=pp""}",https://www.facebook.com/crustpizza/,https://www.instagram.com/crust_pizza/,-- No Data --,CCT@rfg.com.au,Risky
Crust Gourmet Pizza,"208 Harris Street, Pyrmont New South Wales 2009",Pizza restaurant,https://www.crust.com.au/stores/nsw/pyrmont/,(02) 9566 1933,"{""facebook"":""https://www.facebook.com/crustpizza/"",""instagram"":""https://www.instagram.com/crust_pizza/"",""youtube"":""https://www.youtube.com/feed/history?utm_source=pp""}",https://www.facebook.com/crustpizza/,https://www.instagram.com/crust_pizza/,-- No Data --,support@hssservices.com,Risky
